Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:01:44.036000,GAS,10,0 days 00:01:43.776000,1.0,1.0,,,,0 days 00:00:42.142000,0 days 00:00:25.042000,,0 days 00:01:19.108000,0 days 00:01:44.179000,259.0,218.0,250.0,296.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:00:07.171000,,,13.0,,,False,False
0 days 00:03:21.947000,GAS,10,0 days 00:01:37.911000,2.0,1.0,,,0 days 00:00:32.788000,0 days 00:00:40.608000,0 days 00:00:24.515000,0 days 00:02:16.824000,0 days 00:02:57.432000,0 days 00:03:21.947000,252.0,222.0,245.0,293.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:01:44.036000,,1,14.0,,,False,True
0 days 00:04:57.437000,GAS,10,0 days 00:01:35.490000,3.0,1.0,,,0 days 00:00:31.382000,0 days 00:00:39.811000,0 days 00:00:24.297000,0 days 00:03:53.329000,0 days 00:04:33.140000,0 days 00:04:57.437000,258.0,221.0,247.0,293.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 00:03:21.947000,,1,14.0,,,False,True
0 days 00:06:31.932000,GAS,10,0 days 00:01:34.495000,4.0,1.0,,,0 days 00:00:31.024000,0 days 00:00:39.478000,0 days 00:00:23.993000,0 days 00:05:28.461000,0 days 00:06:07.939000,0 days 00:06:31.932000,258.0,221.0,245.0,296.0,True,MEDIUM,4.0,True,AlphaTauri,0 days 00:04:57.437000,,1,14.0,,,False,True
0 days 00:08:06.099000,GAS,10,0 days 00:01:34.167000,5.0,1.0,,,0 days 00:00:30.961000,0 days 00:00:39.289000,0 days 00:00:23.917000,0 days 00:07:02.893000,0 days 00:07:42.182000,0 days 00:08:06.099000,259.0,222.0,249.0,312.0,True,MEDIUM,5.0,True,AlphaTauri,0 days 00:06:31.932000,,1,14.0,,,False,True
0 days 00:09:40.492000,GAS,10,0 days 00:01:34.393000,6.0,1.0,,,0 days 00:00:31.007000,0 days 00:00:39.372000,0 days 00:00:24.014000,0 days 00:08:37.106000,0 days 00:09:16.478000,0 days 00:09:40.492000,258.0,218.0,253.0,313.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:08:06.099000,,1,14.0,,,False,True
0 days 00:11:14.825000,GAS,10,0 days 00:01:34.333000,7.0,1.0,,,0 days 00:00:31.068000,0 days 00:00:39.470000,0 days 00:00:23.795000,0 days 00:10:11.560000,0 days 00:10:51.030000,0 days 00:11:14.825000,256.0,223.0,254.0,314.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 00:09:40.492000,,1,14.0,,,False,True
0 days 00:12:49.542000,GAS,10,0 days 00:01:34.717000,8.0,1.0,,,0 days 00:00:31.191000,0 days 00:00:39.574000,0 days 00:00:23.952000,0 days 00:11:46.016000,0 days 00:12:25.590000,0 days 00:12:49.542000,255.0,221.0,253.0,317.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:11:14.825000,,1,13.0,,,False,True
0 days 00:14:24.261000,GAS,10,0 days 00:01:34.719000,9.0,1.0,,,0 days 00:00:31.030000,0 days 00:00:39.697000,0 days 00:00:23.992000,0 days 00:13:20.572000,0 days 00:14:00.269000,0 days 00:14:24.261000,259.0,220.0,253.0,315.0,False,MEDIUM,9.0,True,AlphaTauri,0 days 00:12:49.542000,,1,13.0,,,False,True
0 days 00:15:59.078000,GAS,10,0 days 00:01:34.817000,10.0,1.0,,,0 days 00:00:31.365000,0 days 00:00:39.486000,0 days 00:00:23.966000,0 days 00:14:55.626000,0 days 00:15:35.112000,0 days 00:15:59.078000,259.0,221.0,253.0,314.0,False,MEDIUM,10.0,True,AlphaTauri,0 days 00:14:24.261000,,1,13.0,,,False,True
0 days 00:17:34.630000,GAS,10,0 days 00:01:35.552000,11.0,1.0,,,0 days 00:00:31.838000,0 days 00:00:39.525000,0 days 00:00:24.189000,0 days 00:16:30.916000,0 days 00:17:10.441000,0 days 00:17:34.630000,254.0,223.0,248.0,289.0,False,MEDIUM,11.0,True,AlphaTauri,0 days 00:15:59.078000,,1,10.0,,,False,True
0 days 00:19:08.327000,GAS,10,0 days 00:01:33.697000,12.0,1.0,,,0 days 00:00:30.533000,0 days 00:00:39.078000,0 days 00:00:24.086000,0 days 00:18:05.163000,0 days 00:18:44.241000,0 days 00:19:08.327000,260.0,219.0,247.0,290.0,True,MEDIUM,12.0,True,AlphaTauri,0 days 00:17:34.630000,,1,10.0,,,False,True
0 days 00:20:42.487000,GAS,10,0 days 00:01:34.160000,13.0,1.0,,,0 days 00:00:30.506000,0 days 00:00:39.342000,0 days 00:00:24.312000,0 days 00:19:38.833000,0 days 00:20:18.175000,0 days 00:20:42.487000,258.0,222.0,251.0,311.0,False,MEDIUM,13.0,True,AlphaTauri,0 days 00:19:08.327000,,12,10.0,,,False,True
0 days 00:22:15.719000,GAS,10,0 days 00:01:33.232000,14.0,1.0,,,0 days 00:00:30.142000,0 days 00:00:38.983000,0 days 00:00:24.107000,0 days 00:21:12.629000,0 days 00:21:51.612000,0 days 00:22:15.719000,256.0,222.0,246.0,288.0,True,MEDIUM,14.0,True,AlphaTauri,0 days 00:20:42.487000,,1,9.0,,,False,True
0 days 00:23:49.363000,GAS,10,0 days 00:01:33.644000,15.0,1.0,,,0 days 00:00:30.510000,0 days 00:00:39.073000,0 days 00:00:24.061000,0 days 00:22:46.229000,0 days 00:23:25.302000,0 days 00:23:49.363000,259.0,219.0,246.0,289.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 00:22:15.719000,,1,9.0,,,False,True
0 days 00:25:43.055000,GAS,10,0 days 00:01:53.692000,16.0,1.0,,,0 days 00:00:35.188000,0 days 00:00:50.404000,0 days 00:00:28.100000,0 days 00:24:24.551000,0 days 00:25:14.955000,0 days 00:25:43.055000,231.0,195.0,242.0,214.0,False,MEDIUM,16.0,True,AlphaTauri,0 days 00:23:49.363000,,167,9.0,,,False,False
0 days 00:27:18.071000,GAS,10,0 days 00:01:35.016000,17.0,1.0,,,0 days 00:00:31.111000,0 days 00:00:39.744000,0 days 00:00:24.161000,0 days 00:26:14.166000,0 days 00:26:53.910000,0 days 00:27:18.071000,257.0,221.0,247.0,286.0,False,MEDIUM,17.0,True,AlphaTauri,0 days 00:25:43.055000,,12,8.0,,,False,True
0 days 00:28:52.395000,GAS,10,0 days 00:01:34.324000,18.0,1.0,,,0 days 00:00:30.451000,0 days 00:00:39.151000,0 days 00:00:24.722000,0 days 00:27:48.522000,0 days 00:28:27.673000,0 days 00:28:52.395000,255.0,223.0,248.0,282.0,False,MEDIUM,18.0,True,AlphaTauri,0 days 00:27:18.071000,,2,8.0,,,False,True
0 days 00:30:26.524000,GAS,10,0 days 00:01:34.129000,19.0,1.0,,,0 days 00:00:30.765000,0 days 00:00:39.320000,0 days 00:00:24.044000,0 days 00:29:23.160000,0 days 00:30:02.480000,0 days 00:30:26.524000,258.0,223.0,248.0,288.0,False,MEDIUM,19.0,True,AlphaTauri,0 days 00:28:52.395000,,21,8.0,,,False,True
0 days 00:32:00.030000,GAS,10,0 days 00:01:33.506000,20.0,1.0,,,0 days 00:00:30.464000,0 days 00:00:39.043000,0 days 00:00:23.999000,0 days 00:30:56.988000,0 days 00:31:36.031000,0 days 00:32:00.030000,260.0,223.0,248.0,288.0,False,MEDIUM,20.0,True,AlphaTauri,0 days 00:30:26.524000,,1,8.0,,,False,True
0 days 00:33:33.441000,GAS,10,0 days 00:01:33.411000,21.0,1.0,,,0 days 00:00:30.341000,0 days 00:00:39.148000,0 days 00:00:23.922000,0 days 00:32:30.371000,0 days 00:33:09.519000,0 days 00:33:33.441000,260.0,223.0,247.0,288.0,False,MEDIUM,21.0,True,AlphaTauri,0 days 00:32:00.030000,,1,8.0,,,False,True
0 days 00:35:07.493000,GAS,10,0 days 00:01:34.052000,22.0,1.0,,,0 days 00:00:30.813000,0 days 00:00:39.197000,0 days 00:00:24.042000,0 days 00:34:04.254000,0 days 00:34:43.451000,0 days 00:35:07.493000,258.0,223.0,248.0,286.0,False,MEDIUM,22.0,True,AlphaTauri,0 days 00:33:33.441000,,1,7.0,,,False,True
0 days 00:36:41.130000,GAS,10,0 days 00:01:33.637000,23.0,1.0,,,0 days 00:00:30.319000,0 days 00:00:39.228000,0 days 00:00:24.090000,0 days 00:35:37.812000,0 days 00:36:17.040000,0 days 00:36:41.130000,263.0,222.0,247.0,285.0,False,MEDIUM,23.0,True,AlphaTauri,0 days 00:35:07.493000,,1,7.0,,,False,True
0 days 00:38:14.381000,GAS,10,0 days 00:01:33.251000,24.0,1.0,,,0 days 00:00:30.385000,0 days 00:00:38.883000,0 days 00:00:23.983000,0 days 00:37:11.515000,0 days 00:37:50.398000,0 days 00:38:14.381000,260.0,223.0,247.0,286.0,False,MEDIUM,24.0,True,AlphaTauri,0 days 00:36:41.130000,,1,7.0,,,False,True
0 days 00:39:47.722000,GAS,10,0 days 00:01:33.341000,25.0,1.0,,,0 days 00:00:30.227000,0 days 00:00:39.050000,0 days 00:00:24.064000,0 days 00:38:44.608000,0 days 00:39:23.658000,0 days 00:39:47.722000,262.0,223.0,248.0,287.0,False,MEDIUM,25.0,True,AlphaTauri,0 days 00:38:14.381000,,1,7.0,,,False,True
0 days 00:41:21.205000,GAS,10,0 days 00:01:33.483000,26.0,1.0,,,0 days 00:00:30.307000,0 days 00:00:39.032000,0 days 00:00:24.144000,0 days 00:40:18.029000,0 days 00:40:57.061000,0 days 00:41:21.205000,259.0,224.0,247.0,288.0,False,MEDIUM,26.0,True,AlphaTauri,0 days 00:39:47.722000,,1,7.0,,,False,True
0 days 00:42:54.854000,GAS,10,0 days 00:01:33.649000,27.0,1.0,,,0 days 00:00:30.279000,0 days 00:00:39.104000,0 days 00:00:24.266000,0 days 00:41:51.484000,0 days 00:42:30.588000,0 days 00:42:54.854000,262.0,223.0,247.0,286.0,False,MEDIUM,27.0,True,AlphaTauri,0 days 00:41:21.205000,,1,7.0,,,False,True
0 days 00:44:30.289000,GAS,10,0 days 00:01:35.435000,28.0,1.0,,,0 days 00:00:31.636000,0 days 00:00:39.472000,0 days 00:00:24.327000,0 days 00:43:26.490000,0 days 00:44:05.962000,0 days 00:44:30.289000,265.0,224.0,246.0,289.0,False,MEDIUM,28.0,True,AlphaTauri,0 days 00:42:54.854000,,1,8.0,,,False,True
0 days 00:46:05.705000,GAS,10,0 days 00:01:35.416000,29.0,1.0,,,0 days 00:00:30.949000,0 days 00:00:39.510000,0 days 00:00:24.957000,0 days 00:45:01.238000,0 days 00:45:40.748000,0 days 00:46:05.705000,259.0,223.0,251.0,286.0,False,MEDIUM,29.0,True,AlphaTauri,0 days 00:44:30.289000,,1,7.0,,,False,True
0 days 00:47:43.103000,GAS,10,0 days 00:01:37.398000,30.0,1.0,,0 days 00:47:41.253000,0 days 00:00:30.518000,0 days 00:00:39.679000,0 days 00:00:27.201000,0 days 00:46:36.223000,0 days 00:47:15.902000,0 days 00:47:43.103000,260.0,223.0,,292.0,False,MEDIUM,30.0,True,AlphaTauri,0 days 00:46:05.705000,,1,8.0,,,False,False
0 days 00:49:37.209000,GAS,10,0 days 00:01:54.106000,31.0,2.0,0 days 00:48:03.869000,,0 days 00:00:50.984000,0 days 00:00:39.324000,0 days 00:00:23.798000,0 days 00:48:34.087000,0 days 00:49:13.411000,0 days 00:49:37.209000,256.0,229.0,249.0,290.0,False,HARD,1.0,True,AlphaTauri,0 days 00:47:43.103000,,1,12.0,,,False,False
